v0,v1
1.002244434,0.017712749
1.017657658,0.031416839
1.041107221,0.048943484
1.018975082,0.070223514
1.012682644,0.095172948
1.097956751,0.12369332
1.032499185,0.155672074
1.081266946,0.190983006
1.0892099,0.229486757
1.047064408,0.271031373
1.076459362,0.315452894
1.010586792,0.36257601
1.072122256,0.412214748
1.035217232,0.464173205
1.002098064,0.518246326
1.091356581,0.574220708
1.074266467,0.631875447
1.045343755,0.690983006
1.04314255,0.751310113
1.043865743,0.812618685
1.039380192,0.874666766
1.001884972,0.93720948
1.052037696,1
1.038919713,1.06279052
1.009057658,1.125333234
1.058816809,1.187381315
1.015875211,1.248689887
1.076322382,1.309016994
1.072759499,1.368124553
1.093147418,1.425779292
1.022055984,1.481753674
1.07546186,1.535826795
1.068368454,1.587785252
1.039677957,1.63742399
1.09758875,1.684547106
1.040618913,1.728968627
1.018480618,1.770513243
1.028794778,1.809016994
1.089294901,1.844327926
1.047353295,1.87630668
1.093949566,1.904827052
1.044725283,1.929776486
1.088868669,1.951056516
1.022894409,1.968583161
1.028061637,1.982287251
1.083333727,1.992114701
1.059892701,1.998026728
1.063627532,2
1.078401202,1.998026728
1.068756073,1.992114701
1.096921258,1.982287251
1.057172266,1.968583161
1.073278335,1.951056516
1.026658474,1.929776486
1.020919236,1.904827052
1.059943216,1.87630668
1.035507326,1.844327926
1.038545763,1.809016994
1.069866573,1.770513243
1.066198181,1.728968627
1.012645554,1.684547106
1.066864184,1.63742399
1.020527978,1.587785252
1.055245456,1.535826795
1.005053542,1.481753674
1.088407259,1.425779292
1.017117652,1.368124553
1.06482144,1.309016994
1.067474385,1.248689887
1.093596991,1.187381315
1.078057502,1.125333234
1.054936428,1.06279052
1.084474898,1
1.09420319,0.93720948
1.092211934,0.874666766
1.099840194,0.812618685
1.096302603,0.751310113
1.035542259,0.690983006
1.00426952,0.631875447
1.077344737,0.574220708
1.004353706,0.518246326
1.09167052,0.464173205
1.03185341,0.412214748
1.034708434,0.36257601
1.091820177,0.315452894
1.015115688,0.271031373
1.052251938,0.229486757
1.06155577,0.190983006
1.003878674,0.155672074
1.060143565,0.12369332
1.022391065,0.751310113
1.096910102,0.690983006
1.003570638,0.631875447
1.066819617,0.574220708
1.001984416,0.518246326
1.033392186,0.464173205
1.047645141,0.412214748
1.088042069,0.36257601
1.011168163,0.315452894
1.090751123,0.271031373
1.027138058,0.229486757
1.001264017,0.190983006
1.075918004,0.155672074
1.065858733,0.12369332
1.047852621,0.095172948
1.003369301,0.070223514
1.02704064,0.048943484
1.081008465,0.031416839
1.007891334,0.017712749
1.084671912,0.007885299
1.018148612,0.001973272
1.091085445,0
1.041666521,0.001973272
1.083765498,0.007885299
1.036534708,0.017712749
1.071871997,0.031416839
1.003338228,0.048943484
1.086443408,0.070223514
1.099374631,0.095172948
1.029614801,0.12369332
1.00766385,0.155672074
1.08558204,0.190983006
1.049755401,0.229486757
1.050651004,0.271031373
1.036496919,0.315452894
1.010262542,0.36257601
1.061012641,0.412214748
1.0544824,0.464173205
1.082791397,0.518246326
1.022477718,0.574220708
1.00508553,0.631875447
1.049535762,0.690983006
1.043737221,0.751310113
1.03239485,0.812618685
1.055368217,0.874666766
1.014858235,0.93720948
1.076284163,1
1.012271636,1.06279052
1.029521202,1.125333234
1.035114506,1.187381315
1.013591095,1.248689887
1.00084266,1.309016994
1.005092566,1.368124553
1.07338664,1.425779292
1.051555392,1.481753674
1.025054281,1.535826795
1.06393504,1.587785252
1.06385063,1.63742399
1.033774977,1.684547106
1.043983673,1.728968627
1.022150404,1.770513243
1.088990185,1.809016994
1.009565491,1.844327926
1.034894361,1.87630668
1.023483451,1.904827052
1.083215023,1.929776486
1.063888819,1.951056516
1.00111531,1.968583161
1.025256391,1.982287251
1.026010066,1.992114701
1.014267478,1.998026728
1.062239647,2
1.023673143,1.998026728
1.059035968,1.992114701
1.061052182,1.982287251
1.088516813,1.968583161
1.088347891,1.951056516
1.003701082,1.929776486
1.059816281,1.904827052
1.010758386,1.87630668
1.081600163,1.844327926
1.055918304,1.809016994
1.004843362,1.770513243
1.025847145,1.728968627
1.098647244,1.684547106
1.059415418,1.63742399
1.095645182,1.587785252
1.082799527,1.535826795
1.031684237,1.481753674
1.092463301,1.425779292
1.077840948,1.368124553
1.080092585,1.309016994
1.069803641,1.248689887
1.070419787,1.187381315
1.090455274,1.125333234
1.086125318,1.06279052
1.013774521,1
1.060090786,0.93720948
1.069379009,0.874666766
1.086689468,0.812618685
1.051955414,0.751310113
1.039716655,0.690983006
1.008363458,0.631875447
1.091881446,0.574220708
1.027844965,0.518246326
1.068977644,0.464173205
1.087050394,0.412214748
1.068810119,0.36257601
1.005291349,0.315452894
1.02150502,0.271031373
1.03570527,0.229486757
1.072499512,0.190983006
1.064733242,0.155672074
1.05450285,0.12369332
1.0630012,0.095172948
1.034237101,0.070223514
1.069517421,0.048943484
1.033346694,0.031416839
1.014710378,0.017712749
1.035358946,0.007885299
1.041895807,0.001973272
1.037157079,0
1.0355655,0.001973272
1.046079969,0.007885299
1.001400723,0.017712749
1.065314049,0.031416839
1.031932747,0.048943484
1.085579526,0.070223514
1.095241927,0.095172948
1.068777635,0.12369332
1.069385693,0.155672074
1.091207528,0.190983006
1.045733135,0.229486757
1.00912174,0.271031373
1.02640903,0.315452894
1.04047137,0.36257601
1.074005946,0.412214748
1.050253719,0.464173205
1.004410037,0.518246326
1.017081062,0.574220708
1.033915738,0.631875447
1.065714587,0.690983006
1.019245222,0.751310113
1.022849827,0.812618685
1.093289482,0.874666766
1.044442899,0.93720948
1.059747383,1
1.081965962,1.06279052
1.053718865,1.125333234
1.025284742,1.187381315
1.054782722,1.248689887
1.03324992,1.309016994
1.089174657,1.368124553
1.068006585,1.425779292
1.020293315,1.481753674
1.028810398,1.535826795
1.068732392,1.587785252
1.020019403,1.63742399
1.07824749,1.684547106
1.085666339,1.728968627
1.031733933,1.770513243
1.062386396,1.809016994
1.090174454,1.844327926
1.024241973,1.87630668
1.054222736,1.904827052
1.040173362,1.929776486
1.085749863,1.951056516
1.043032944,1.968583161
1.08078012,1.982287251
1.039289978,1.992114701
1.076922775,1.998026728
1.086427233,2
1.064819606,1.998026728
1.014034416,1.992114701
1.06672833,1.982287251
1.022320774,1.968583161
1.045733308,1.951056516
1.05156385,1.929776486
1.035568093,1.904827052
1.03955753,1.87630668
1.045477849,1.844327926
1.045578921,1.809016994
1.005238015,1.770513243
1.084017146,1.728968627
1.037212517,1.684547106
1.031549043,1.63742399
1.03835614,1.587785252
1.081937011,1.535826795
1.096859147,1.481753674
1.078490124,1.425779292
1.048485708,1.368124553
1.096037974,1.309016994
1.038434064,1.248689887
1.00621899,1.187381315
1.092111234,1.125333234
1.095936764,1.06279052
1.07259136,1
1.036693851,0.93720948
1.048270731,0.874666766
1.085739235,0.812618685
1.032122043,0.751310113
1.052438711,0.690983006
1.01454626,0.631875447
1.035634032,0.574220708
1.043251223,0.518246326
1.095004523,0.464173205
1.086510671,0.412214748
1.033635199,0.36257601
1.028962134,0.315452894
1.06575681,0.271031373
1.01996648,0.229486757
1.016321921,0.190983006
1.013191774,0.155672074
1.038401855,0.12369332
1.09148476,0.095172948
1.071497214,0.070223514
1.001630655,0.048943484
1.073704294,0.031416839
1.088478863,0.017712749
1.087070927,0.007885299
1.013473791,0.001973272
1.077068675,0
1.046673813,0.001973272
1.073605863,0.007885299
1.089410971,0.017712749
1.082235847,0.031416839
1.060486927,0.048943484
1.020264242,0.070223514
1.069825119,0.095172948
1.0712341,0.12369332
1.02173093,0.155672074
1.009841071,0.190983006
1.011909508,0.229486757
1.042802346,0.271031373
1.000720251,0.315452894
1.040850913,0.36257601
1.002941116,0.412214748
1.096573981,0.464173205
1.013194587,0.518246326
1.090946003,0.574220708
1.069982696,0.631875447
1.014934098,0.690983006
1.097093882,0.751310113
1.023871351,0.812618685
1.099555437,0.874666766
1.097259602,0.93720948
1.018388394,1
1.089357965,1.06279052
1.00417592,1.125333234
1.001506458,1.187381315
1.042913758,1.248689887
1.037466136,1.309016994
1.054796389,1.368124553
1.076820899,1.425779292
1.05931728,1.481753674
1.055466057,1.535826795
1.071733913,1.587785252
1.060423993,1.63742399
1.01339881,1.684547106
1.042903936,1.728968627
1.044278522,1.770513243
1.027180961,1.809016994
1.015640713,1.844327926
1.059042622,1.87630668
1.085656526,1.904827052
1.086268803,1.929776486
1.075771332,1.951056516
1.080942011,1.968583161
1.063139548,1.982287251
1.00759861,1.992114701
1.076378219,1.998026728
1.036995715,2
1.049118596,1.998026728
1.060872851,1.992114701
1.083298341,1.982287251
1.011006844,1.968583161
1.001610712,1.951056516
1.083064167,1.929776486
1.071534397,1.904827052
1.047043915,1.87630668
1.067296767,1.844327926
1.086970618,1.809016994
1.059998064,1.770513243
1.014493819,1.728968627
1.092059108,1.684547106
1.047465168,1.63742399
1.096595151,1.587785252
1.037219572,1.535826795
1.051650839,1.481753674
1.051751822,1.425779292
1.049343677,1.368124553
1.070988958,1.309016994
1.001443098,1.248689887
1.007196434,1.187381315
1.051578685,1.125333234
1.033176262,1.06279052
1.056108714,1
1.008147649,0.93720948
1.022603536,0.874666766
1.072891085,0.812618685
1.080279969,0.751310113
1.070538809,0.690983006
1.043435937,0.631875447
1.017584253,0.574220708
1.004640163,0.518246326
1.079743544,0.464173205
1.013345652,0.412214748
1.023061605,0.36257601
1.063913539,0.315452894
1.03701049,0.271031373
1.076877786,0.229486757
1.038890605,0.190983006
1.089973079,0.155672074
1.036092573,0.12369332
1.049287032,0.095172948
1.007829896,0.070223514
1.049362948,0.048943484
1.040500207,0.031416839
1.029034253,0.017712749
1.052088625,0.007885299
1.08541194,0.001973272
1.026066707,0
1.030891499,0.001973272
1.081416499,0.007885299
1.041421688,0.017712749
1.074870885,0.031416839
1.07895317,0.048943484
1.07926108,0.070223514
1.032597469,0.095172948
1.032386102,0.12369332
1.071014973,0.155672074
1.086866003,0.190983006
1.049749481,0.229486757
1.097461899,0.271031373
1.057716976,0.315452894
1.065504473,0.36257601
1.086990891,0.412214748
1.029577383,0.464173205
1.017997655,0.518246326
1.083798568,0.574220708
1.048611463,0.631875447
1.023843918,0.690983006
1.036043656,0.751310113
1.054608678,0.812618685
1.088451391,0.874666766
1.011979529,0.93720948
1.087898495,1
1.007056648,1.06279052
1.024705075,1.125333234
1.07458491,1.187381315
1.037266626,1.248689887
1.005395169,1.309016994
1.078871667,1.368124553
1.047953073,1.425779292
1.00721076,1.481753674
1.046486181,1.535826795
1.093624043,1.587785252
1.07319953,1.63742399
1.030882779,1.684547106
1.048873785,1.728968627
1.007704396,1.770513243
1.085162007,1.809016994
1.096368911,1.844327926
1.005602701,1.87630668
1.084392052,1.904827052
1.077570893,1.929776486
1.002549104,1.951056516
1.056101605,1.968583161
1.098954813,1.982287251
1.08614358,1.992114701
1.083012123,1.998026728
1.024952836,2
1.036195997,1.998026728
1.011404294,1.992114701
1.072264047,1.982287251
1.047616767,1.968583161
1.08658856,1.951056516
1.04123588,1.929776486
1.033314726,1.904827052
1.094313491,1.87630668
1.00969818,1.844327926
1.064061744,1.809016994
1.0442597,1.770513243
1.075932575,1.728968627
1.093374106,1.684547106
1.039635729,1.63742399
1.011740692,1.587785252
1.009115976,1.535826795
1.018465431,1.481753674
1.006719446,1.425779292
1.051290988,1.368124553
1.020413162,1.309016994
1.09124156,1.248689887
1.03402824,1.187381315
1.067328975,1.125333234
1.059216355,1.06279052
1.034534645,1
1.092591172,0.93720948
1.060999252,0.874666766
1.033575456,0.812618685
1.011673642,0.751310113
1.082415144,0.690983006
1.056209391,0.631875447
1.024128407,0.574220708
1.075355412,0.518246326
1.057672011,0.464173205
1.040163586,0.412214748
1.049271397,0.36257601
1.01058041,0.315452894
1.067950463,0.271031373
1.057199613,0.229486757
1.075466553,0.190983006
1.085658557,0.155672074
1.01627949,0.12369332
1.010213756,0.095172948
1.032923698,0.070223514
1.029114486,0.048943484
1.056369073,0.031416839
1.050022434,0.017712749
1.020763219,0.007885299
1.098786568,0.001973272
1.070303248,0
1.003594743,0.001973272
1.074660861,0.007885299
1.029211472,0.017712749
1.010554867,0.031416839
1.038368723,0.048943484
1.022345874,0.070223514
1.079772654,0.095172948
1.093388069,0.12369332
1.00302569,0.155672074
1.051422831,0.190983006
1.038737383,0.229486757
1.053363922,0.271031373
1.000454265,0.315452894
1.026512137,0.36257601
1.004299331,0.412214748
1.085409123,0.464173205
1.001637876,0.518246326
1.091923146,0.574220708
1.075011041,0.631875447
1.071320903,0.690983006
1.097462069,0.751310113
1.030602302,0.812618685
1.077424572,0.874666766
1.032064098,0.93720948
1.024016589,1
1.043700704,1.06279052
1.007841428,1.125333234
1.080240986,1.187381315
1.065254477,1.248689887
1.026677115,1.309016994
1.012810389,1.368124553
1.090047931,1.425779292
1.095072749,1.481753674
1.087422825,1.535826795
1.086596939,1.587785252
1.05715454,1.63742399
1.06178493,1.684547106
1.046735826,1.728968627
1.023430317,1.770513243
1.067381712,1.809016994
1.079571526,1.844327926
1.09784481,1.87630668
1.063698023,1.904827052
1.03074315,1.929776486
1.082293827,1.951056516
1.082311416,1.968583161
1.001932817,1.982287251
1.0497652,1.992114701
1.023988359,1.998026728
1.097500482,2
1.028896907,1.998026728
1.07209963,1.992114701
1.070540645,1.982287251
1.013033697,1.968583161
1.010168944,1.951056516
1.044247049,1.929776486
1.004860305,1.904827052
1.080082095,1.87630668
1.009248869,1.844327926
1.055984994,1.809016994
1.066697284,1.770513243
1.083846923,1.728968627
1.057558942,1.684547106
1.019273418,1.63742399
1.090404306,1.587785252
1.006315942,1.535826795
1.014963554,1.481753674
1.003882118,1.425779292
1.050152814,1.368124553
1.038175177,1.309016994
1.050727352,1.248689887
1.031239783,1.187381315
1.005555393,1.125333234
1.019261668,1.06279052
1.053066439,1
1.052661857,0.93720948
1.079402808,0.874666766
1.040145541,0.812618685
1.017983143,0.751310113
1.020496406,0.690983006
1.026869312,0.631875447
1.070237302,0.574220708
1.020087697,0.518246326
1.068412638,0.464173205
1.073984448,0.412214748
1.068511024,0.36257601
1.087425628,0.315452894
1.084589924,0.271031373
1.045532342,0.229486757
1.026060442,0.190983006
1.074590943,0.155672074
1.015639049,0.12369332
1.000488944,0.095172948
1.050363616,0.070223514
1.076056782,0.048943484
1.04860067,0.031416839
1.031006409,0.017712749
1.027401614,0.007885299
1.066520445,0.001973272
1.031747054,0
1.078411108,0.001973272
1.036739116,0.007885299
1.016095698,0.017712749
1.059247127,0.031416839
1.014358365,0.048943484
1.066818905,0.070223514
1.049515881,0.095172948
1.018161766,0.12369332
1.03049227,0.155672074
1.015020784,0.190983006
1.042134104,0.229486757
1.00867992,0.271031373
1.042770172,0.315452894
1.013932364,0.36257601
1.090857282,0.412214748
1.017542202,0.464173205
1.073754784,0.518246326
1.074293177,0.574220708
1.047275639,0.631875447
1.098533239,0.690983006
1.028159895,0.751310113
1.074425888,0.812618685
1.033374777,0.874666766
1.012782185,0.93720948
1.088275642,1
1.049091941,1.06279052
1.004022549,1.125333234
1.072231015,1.187381315
1.016178022,1.248689887
1.067968891,1.309016994
1.060007573,1.368124553
1.038204831,1.425779292
1.062275072,1.481753674
1.030366578,1.535826795
1.069625836,1.587785252
1.067248756,1.63742399
1.081844196,1.684547106
1.060167349,1.728968627
1.013048542,1.770513243
1.061545967,1.809016994
1.044657837,1.844327926
1.046080275,1.87630668
1.006509785,1.904827052
1.012355954,1.929776486
1.027254759,1.951056516
1.099558216,1.968583161
1.032095319,1.982287251
1.047393123,1.992114701
1.092736003,1.998026728
1.027200701,2
1.023795838,1.998026728
1.079733002,1.992114701
1.052143992,1.982287251
1.009127883,1.968583161
1.033002498,1.951056516
1.059342566,1.929776486
1.086655707,1.904827052
1.029273204,1.87630668
1.00916205,1.844327926
1.00788328,1.809016994
1.005267013,1.770513243
1.088701415,1.728968627
1.067254914,1.684547106
1.050856856,1.63742399
1.023568227,1.587785252
1.01932108,1.535826795
1.039393079,1.481753674
1.069081086,1.425779292
1.036852434,1.368124553
1.039053731,1.309016994
1.034614616,1.248689887
1.086957374,1.187381315
1.063161941,1.125333234
1.009446557,1.06279052
1.042894696,1
1.096112189,0.93720948
1.098017988,0.874666766
1.004443675,0.812618685
1.093137189,0.751310113
1.037785578,0.690983006
1.013222593,0.631875447
1.045959272,0.574220708
1.034935158,0.518246326
1.036580605,0.464173205
1.074757621,0.412214748
1.02846674,0.36257601
1.043120544,0.315452894
1.040916324,0.271031373
1.064404837,0.229486757
1.050334814,0.190983006
1.040046997,0.155672074
1.044072984,0.12369332
1.07957773,0.095172948
1.086102989,0.070223514
1.028124466,0.048943484
1.079503604,0.031416839
1.048826271,0.017712749
1.037371151,0.007885299
1.001184233,0.001973272
1.000557285,0
1.065065559,0.001973272
1.096452272,0.007885299
1.012559007,0.017712749
1.035112788,0.031416839
1.054876758,0.048943484
1.090557798,0.070223514
1.072609576,0.095172948
1.012816183,0.12369332
1.021650333,0.155672074
1.057085785,0.190983006
1.016464223,0.229486757
1.024437446,0.271031373
1.048689417,0.315452894
1.050305492,0.36257601
1.032789136,0.412214748
1.097331075,0.464173205
1.077333886,0.518246326
1.093121929,0.574220708
1.019327195,0.631875447
1.013357713,0.690983006
1.004958616,0.751310113
1.09999524,0.812618685
1.059869598,0.874666766
1.055225789,0.93720948
1.045996158,1
1.034679996,1.06279052
1.06152105,1.125333234
1.015806496,1.187381315
1.069032719,1.248689887
1.099598649,1.309016994
1.019332365,1.368124553
1.075663023,1.425779292
1.074066354,1.481753674
1.026734338,1.535826795
1.043113449,1.587785252
1.081524874,1.63742399
1.027738533,1.684547106
1.060789186,1.728968627
1.022736887,1.770513243
1.007045252,1.809016994
1.034860019,1.844327926
1.042933221,1.87630668
1.091003424,1.904827052
1.067216314,1.929776486
1.004911377,1.951056516
1.093730052,1.968583161
1.064959753,1.982287251
1.018040036,1.992114701
1.068254449,1.998026728
1.004711654,2
1.078878496,1.998026728
1.056862117,1.992114701
1.031999953,1.982287251
1.019478538,1.968583161
1.080613069,1.951056516
1.026681634,1.929776486
1.029869841,1.904827052
1.008917461,1.87630668
1.06764696,1.844327926
1.008643924,1.809016994
1.02816141,1.770513243
1.030721314,1.728968627
1.043742111,1.684547106
1.054788945,1.63742399
1.081604237,1.587785252
1.082551853,1.535826795
1.050951224,1.481753674
1.044081305,1.425779292
1.086846052,1.368124553
1.05543232,1.309016994
1.02411758,1.248689887
1.036682394,1.187381315
1.03496382,1.125333234
1.041161603,1.06279052
1.045386767,1
1.097272109,0.93720948
1.003469225,0.874666766
1.022677321,0.812618685
1.04130041,0.751310113
1.062364254,0.690983006
1.078188045,0.631875447
1.020986359,0.574220708
1.003162022,0.518246326
1.074071255,0.464173205
1.077324379,0.412214748
1.077431711,0.36257601
1.052555111,0.315452894
1.081127123,0.271031373
1.084002206,0.229486757
1.084969948,0.190983006
1.077108913,0.155672074
1.082298532,0.12369332
1.021152775,0.095172948
1.015030126,0.070223514
1.024855305,0.048943484
1.058055974,0.031416839
1.062827838,0.017712749
1.071917262,0.007885299
1.076954534,0.001973272
1.054641928,0
1.018968018,0.001973272
1.033188868,0.007885299
1.026087391,0.017712749
1.090272867,0.031416839
1.063182802,0.048943484
1.032073454,0.070223514
1.031231478,0.095172948
1.084452703,0.12369332
1.04815912,0.155672074
1.0542368,0.190983006
1.092504966,0.229486757
1.02556643,0.271031373
1.043294975,0.315452894
1.063981852,0.36257601
1.085270241,0.412214748
1.001615295,0.464173205
1.043603554,0.518246326
1.000432864,0.574220708
1.018835674,0.631875447
1.060604812,0.690983006
1.082179558,0.751310113
1.029097456,0.812618685
1.014091392,0.874666766
1.034544099,0.93720948
1.002955363,1
1.035763563,1.06279052
1.094775108,1.125333234
1.040770559,1.187381315
1.087870682,1.248689887
1.083435736,1.309016994
1.011544831,1.368124553
1.069266404,1.425779292
1.0054683,1.481753674
1.057088293,1.535826795
1.086409153,1.587785252
1.088454882,1.63742399
1.089416348,1.684547106
1.051838483,1.728968627
1.067486591,1.770513243
1.023382588,1.809016994
1.074514577,1.844327926
1.015668498,1.87630668
1.083019577,1.904827052
1.066257906,1.929776486
1.083246459,1.951056516
1.048774779,1.968583161
1.029692524,1.982287251
1.075065129,1.992114701
1.044360646,1.998026728
1.038614925,2
1.018282071,1.998026728
1.003125958,1.992114701
1.025865723,1.982287251
1.092656217,1.968583161
1.039468049,1.951056516
1.073564575,1.929776486
1.046612123,1.904827052
1.015778994,1.87630668
1.001977576,1.844327926
1.038717918,1.809016994
1.057767319,1.770513243
1.039452536,1.728968627
1.020826967,1.684547106
1.078336874,1.63742399
1.069791498,1.587785252
1.03165916,1.535826795
1.064706969,1.481753674
1.076746112,1.425779292
1.018599926,1.368124553
1.090711963,1.309016994
1.005152154,1.248689887
1.084765389,1.187381315
1.009754822,1.125333234
1.035320188,1.06279052
1.020346038,1
1.054584062,0.93720948
1.042042169,0.874666766
1.097800178,0.812618685
1.009284755,0.751310113
1.020288896,0.690983006
1.033647165,0.631875447
1.014810999,0.574220708
1.011580959,0.518246326
1.040444858,0.464173205
1.012952361,0.412214748
1.075513819,0.36257601
1.034410155,0.315452894
1.021805618,0.271031373
1.049756435,0.229486757
1.01495118,0.190983006
1.06911663,0.155672074
1.025826825,0.12369332
1.001484485,0.095172948
1.014231452,0.070223514
1.016118829,0.048943484
1.050968467,0.031416839
1.063580967,0.017712749
1.051508547,0.007885299
1.088722742,0.001973272
1.040387497,0
1.037964163,0.001973272
1.068280368,0.007885299
1.029479128,0.017712749
1.032983213,0.031416839
1.021379302,0.048943484
1.033170859,0.070223514
1.08269013,0.095172948
1.01007447,0.12369332
1.001925043,0.155672074
1.018128196,0.190983006
1.076518386,0.229486757
1.024506928,0.271031373
1.067286625,0.315452894
1.049643614,0.36257601
1.081876408,0.412214748
1.040924281,0.464173205
1.0331216,0.518246326
1.028078565,0.574220708
1.002889748,0.631875447
1.025336154,0.690983006
1.09307445,0.751310113
1.050006138,0.812618685
1.04471044,0.874666766
1.06957812,0.93720948
1.010571426,1
1.068410359,1.06279052
1.083496262,1.125333234
1.034880121,1.187381315
1.040883352,1.248689887
1.077817034,1.309016994
1.089568049,1.368124553
1.019814441,1.425779292
1.085506416,1.481753674
1.081378473,1.535826795
1.02876596,1.587785252
1.096832264,1.63742399
1.07738755,1.684547106
1.00519469,1.728968627
1.061376732,1.770513243
1.005215938,1.809016994
1.041915141,1.844327926
1.065095399,1.87630668
1.01776209,1.904827052
1.081747553,1.929776486
1.091062738,1.951056516
1.069143449,1.968583161
1.074931223,1.982287251
1.007984796,1.992114701
1.032302029,1.998026728
1.098018806,2
1.023697611,1.998026728
1.042498346,1.992114701
1.004840976,1.982287251
1.031641079,1.968583161
1.047587197,1.951056516
1.008931692,1.929776486
1.067567428,1.904827052
1.041938553,1.87630668
1.07635046,1.844327926
1.051650175,1.809016994
1.062105577,1.770513243
1.044955901,1.728968627
1.044140363,1.684547106
1.078874322,1.63742399
1.009646196,1.587785252
1.013587095,1.535826795
1.011847915,1.481753674
1.026382726,1.425779292
1.012032654,1.368124553
1.028971472,1.309016994
1.083518028,1.248689887
1.082716527,1.187381315
1.043859074,1.125333234
1.080329136,1.06279052
1.032265145,1
1.049346614,0.93720948
1.088371183,0.874666766
1.084866926,0.812618685
1.04688171,0.751310113
1.031479294,0.690983006
1.064912379,0.631875447
1.034075275,0.574220708
1.012340674,0.518246326
1.019203804,0.464173205
1.080174846,0.412214748
1.006367283,0.36257601
1.016908789,0.315452894
1.022721337,0.271031373
1.07073542,0.229486757
1.077062736,0.190983006
1.063417426,0.155672074
1.099183683,0.12369332
1.081659186,0.095172948
1.020956785,0.070223514
1.037977271,0.048943484
1.020463505,0.031416839
1.097804149,0.017712749
1.094896767,0.007885299
1.04607316,0.001973272
1.017968332,0
1.060277097,0.001973272
1.064428784,0.007885299
1.019881503,0.017712749
1.037436832,0.031416839
1.087520036,0.048943484
1.031232916,0.070223514
1.037921281,0.095172948
1.050650108,0.12369332
1.032520609,0.155672074
1.007615785,0.190983006
1.051084933,0.229486757
1.017777322,0.271031373
1.018200819,0.315452894
1.025579946,0.36257601
1.063502142,0.412214748
1.063746763,0.464173205
1.02421925,0.518246326
1.051259424,0.574220708
1.080245467,0.631875447
1.040061755,0.690983006
1.086142706,0.751310113
1.085020666,0.812618685
1.040170984,0.874666766
1.094514519,0.93720948
1.034551011,1
1.068659109,1.06279052
1.096786839,1.125333234
1.002109225,1.187381315
1.081764896,1.248689887
1.004815982,1.309016994
1.00469653,1.368124553
1.06672507,1.425779292
1.034113362,1.481753674
1.019137552,1.535826795
1.092692621,1.587785252
1.066031503,1.63742399
1.001592752,1.684547106
1.053839613,1.728968627
1.090881677,1.770513243
1.058932166,1.809016994
1.08011348,1.844327926
1.075445374,1.87630668
1.05953749,1.904827052
1.044414345,1.929776486
1.020488267,1.951056516
1.029372572,1.968583161
1.095925292,1.982287251
1.008428307,1.992114701
1.062299904,1.998026728
1.009792037,2
1.021105035,1.998026728
1.010500135,1.992114701
1.094524016,1.982287251
1.07504328,1.968583161
1.012182403,1.951056516
1.050029816,1.929776486
1.076048589,1.904827052
1.058698212,1.87630668
1.029287123,1.844327926
1.005709826,1.809016994
1.086429982,1.770513243
1.019832105,1.728968627
1.041719209,1.684547106
1.080184128,1.63742399
1.083132146,1.587785252
1.041034283,1.535826795
1.006182685,1.481753674
1.05819587,1.425779292
1.033715007,1.368124553
1.010942523,1.309016994
1.052071403,1.248689887
1.064449327,1.187381315
1.027878588,1.125333234
1.009374254,1.06279052
1.046296254,1
1.039270403,0.93720948
1.073808691,0.874666766
1.054360276,0.812618685
1.092525589,0.751310113
1.096575767,0.690983006
1.010701491,0.631875447
1.049996945,0.574220708
1.061053714,0.518246326
1.003654003,0.464173205
1.013458841,0.412214748
1.003084396,0.36257601
1.00866285,0.315452894
1.034992707,0.271031373
1.014626777,0.229486757
1.079198004,0.190983006
1.077227618,0.155672074
1.045713246,0.12369332
1.091610166,0.095172948
1.095454933,0.070223514
1.008139444,0.048943484
1.003872328,0.031416839
1.087184355,0.017712749
1.039076867,0.007885299
1.091510737,0.001973272
1.066643256,0
1.007065821,0.001973272
1.001880242,0.007885299
1.083264607,0.017712749
1.01458054,0.031416839
1.026849503,0.048943484
1.080557401,0.070223514
1.072039562,0.095172948
1.097809013,0.12369332
1.097709661,0.155672074
1.087688696,0.190983006
1.060604901,0.229486757
1.083652517,0.271031373
1.044330934,0.315452894
1.049783855,0.36257601
1.071646993,0.412214748
1.072177701,0.464173205
1.073854302,0.518246326
1.038257827,0.574220708
1.049905399,0.631875447
1.018896677,0.690983006
1.061584174,0.751310113
1.084327132,0.812618685
1.045654519,0.874666766
1.080551678,0.93720948
1.08887495,1
1.077493747,1.06279052
1.037391405,1.125333234
1.044196999,1.187381315
1.031755732,1.248689887
1.047740959,1.309016994
1.010894417,1.368124553
1.058674854,1.425779292
1.039866724,1.481753674
1.090870533,1.535826795
1.034921427,1.587785252
1.01334906,1.63742399
1.018477357,1.684547106
1.089573484,1.728968627
1.016498513,1.770513243
1.076261071,1.809016994
1.074383762,1.844327926
1.010502066,1.87630668
1.038623229,1.904827052
1.044570887,1.929776486
1.083695658,1.951056516
1.024539382,1.968583161
1.086483151,1.982287251
1.023481017,1.992114701
1.055775038,1.998026728
1.025708432,2
1.068020041,1.998026728
1.078066078,1.992114701
1.054906794,1.982287251
1.029711351,1.968583161
1.097946654,1.951056516
1.022782505,1.929776486
1.004553613,1.904827052
1.087555453,1.87630668
1.042243541,1.844327926
1.033277655,1.809016994
1.088588506,1.770513243
1.098772297,1.728968627
1.034214872,1.684547106
1.058621706,1.63742399
1.056466165,1.587785252
1.066033327,1.535826795
1.07179948,1.481753674
1.0196091,1.425779292
1.089942337,1.368124553
